Minuto,Factor_Carga,Temp_Ambiente,Temp_Aceite,Temp_Punto_Caliente,Vida_min,Vida_dias
40,0.14168,18.358,30.34817142280408,32.39346129377856,3.1433841183406988,0.0021829056377365963
41,0.14384,18.568,30.37919997409656,32.47247182450268,3.148025179116885,0.002186128596608948
41,0.14384,18.568,30.406505099233947,32.51463082660099,3.152688898844677,0.002189367290864359
41,0.14384,18.568,30.430533609354843,32.541955653826456,3.157367363740455,0.0021926162248197606
41,0.14384,18.568,30.451678698261233,32.56251039656307,3.1620569512118304,0.0021958728827859934
41,0.14384,18.568,30.470286376498855,32.579351746877784,3.166755671574932,0.002199135883038147
41,0.14384,18.568,30.486661133347962,32.59372684112134,3.1714622014729654,0.002202404306578448
41,0.14384,18.568,30.501070919375177,32.60621789047231,3.1761755279026356,0.0022056774499323857
41,0.14384,18.568,30.513751531079127,32.617153216192825,3.1808948124325163,0.002208954730855914
41,0.14384,18.568,30.524910469378604,32.626756017931044,3.1856193352489446,0.0022122356494784336
41,0.14384,18.568,30.53473033508214,32.63519923885502,3.190348468609011,0.0022155197698673686
41,0.14384,18.568,30.543371816901256,32.64262668590896,3.195081661554398,0.002218806709412776
41,0.14384,18.568,30.550976320902077,32.64916191525958,3.1998184293117657,0.002222096131466504
41,0.14384,18.568,30.5576682844228,32.65491258706783,3.204558344956278,0.0022253877395529706
41,0.14384,18.568,30.563557212321033,32.65997306039469,3.209301032407334,0.0022286812725050933
41,0.14384,18.568,30.56873946887148,32.6644262348279,3.214046160365848,0.002231976500254061
42,0.14576,18.732,30.596408751094906,32.7338221033764,3.218829482555396,0.0022352982517745805
42,0.14576,18.732,30.62075771945152,32.77045754394916,3.2236330920620957,0.002238634091709789
42,0.14576,18.732,30.642184811605343,32.79397068745679,3.228449767566607,0.0022419790052545883
42,0.14576,18.732,30.661040652700706,32.811545809387646,3.233276232580068,0.0022453307170694917
42,0.14576,18.732,30.677633792864626,32.825898900845424,3.2381107071586044,0.0022486879910823643
42,0.14576,18.732,30.692235756208873,32.838132115670625,3.242952018822633,0.002252050013071273
42,0.14576,18.732,30.705085483951812,32.84875537841051,3.2477992756213183,0.0022554161636259154
42,0.14576,18.732,30.716393244365598,32.85805314736936,3.2526517417545913,0.002258785931774022
42,0.14576,18.732,30.72634407352973,32.86621707610592,3.257508786572626,0.002262158879564324
42,0.14576,18.732,30.735100803194168,32.873394866270075,3.262369860575145,0.0022655346253994063
42,0.14576,18.732,30.742806725298873,32.87970901192739,3.2672344817267702,0.0022689128345324792
42,0.14576,18.732,30.749587936751013,32.88526463521755,3.2721022260467767,0.0022722932125324837
42,0.14576,18.732,30.755555402828897,32.890153289109946,3.276972720247795,0.00227567550017208
42,0.14576,18.732,30.760806772977432,32.894455199319914,3.2818456355698666,0.002279059469145741
42,0.14576,18.732,30.765427978708143,32.89824084272778,3.2867206824528497,0.0022824449183700343
43,0.14464,18.954,30.794129171485267,32.901471460361996,3.291597549118867,0.0022858316313325465
43,0.14464,18.954,30.819386221129133,32.91857874941936,3.2964840635230326,0.002289225044113217
43,0.14464,18.954,30.841612424815736,32.938727572911006,3.3013819654336065,0.002292626364884449
43,0.14464,18.954,30.86117148405995,32.95827796941265,3.3062909420039786,0.002296035376391652
43,0.14464,18.954,30.878383456194854,32.976132115415865,3.3112100542385803,0.0022994514265545695
43,0.14464,18.954,30.89352999167357,32.992075834285046,3.316138235289236,0.002302873774506414
43,0.14464,18.954,30.906858942894843,33.006189189170776,3.3210744579908824,0.002306301706938113
43,0.14464,18.954,30.91858841996956,33.01863854228479,3.3260177851035766,0.002309734572988595
43,0.14464,18.954,30.92891035979531,33.02960454474462,3.330967378600489,0.002313171790694784
43,0.14464,18.954,30.937993666841972,33.03925840252338,3.3359224952473885,0.0023166128439217975
43,0.14464,18.954,30.945986977043034,33.0477551458023,3.340882478136875,0.002320057276483941
43,0.14464,18.954,30.95302109001997,33.055232761471174,3.345846747549027,0.0023235046857979355
43,0.14464,18.954,30.95921110943967,33.06181323525387,3.3508147922640967,0.002326954716850067
43,0.14464,18.954,30.964658326529012,33.06760411360911,3.3557861616559133,0.0023304070567054954
43,0.14464,18.954,30.96945187756763,33.072700108499724,3.3607604586162743,0.002333861429594635
44,0.1466,19.221,31.009229463604417,33.156068048763586,3.365782894682975,0.0023373492324187325
44,0.1466,19.221,31.044233739316788,33.20444761263322,3.3708334798671604,0.0023408565832410836
44,0.1466,19.221,31.075037501943676,33.23809869185187,3.375903737541964,0.002344377595515253
44,0.1466,19.221,31.102144813055336,33.26452487835476,3.380989497719945,0.0023479093734166284
44,0.1466,19.221,31.125999246833597,33.28664179275963,3.386088268864588,0.0023514501867115192
44,0.1466,19.221,31.146991148558467,33.305698202536746,3.391198277230866,0.002354998803632546
44,0.1466,19.221,31.165464022076353,33.322322673533755,3.396318108973019,0.002358554242342374
44,0.1466,19.221,31.181720150772094,33.33690036172297,3.4014465701886962,0.0023621156737421503
44,0.1466,19.221,31.196025544024344,33.34971021079799,3.4065826263852457,0.0023656823794341985
44,0.1466,19.221,31.208614290086324,33.360976264937044,3.411725371539664,0.002369253730235878
44,0.1466,19.221,31.219692386620867,33.370888030776925,3.416874008777903,0.0023728291727624323
44,0.1466,19.221,31.229441111571266,33.37960954121514,3.422027836131535,0.0023764082195357884
44,0.1466,19.221,31.238019989527615,33.38728416915045,3.4271862349348683,0.0023799904409269918
44,0.1466,19.221,31.245569402129203,33.39403773414412,3.4323486599038513,0.0023835754582665633
44,0.1466,19.221,31.2522128852186,33.39998083291377,3.4375146304750275,0.00238716293782988
45,0.14452,19.365,31.271605894074636,33.372786485494856,3.442664397026382,0.002390739164601654
45,0.14452,19.365,31.288671741867947,33.37536604455878,3.447815698448951,0.002394316457256216
45,0.14452,19.365,31.30368968792606,33.38710412253237,3.4529739899597316,0.0023978986041387025
45,0.14452,19.365,31.316905480457198,33.400815083291036,3.4581404584324575,0.0024014864294669845
45,0.14452,19.365,31.3285353778846,33.41408839023792,3.463314855206484,0.002405079760560058
45,0.14452,19.365,31.33876968762071,33.42620020802234,3.4684964971264356,0.002408678123004469
45,0.14452,19.365,31.347775880188493,33.43701264612661,3.473684615488824,0.00241228098297835
45,0.14452,19.365,31.35570132964814,33.44658260539194,3.4788784728253543,0.0024158878283509406
45,0.14452,19.365,31.362675725172632,33.45502381730741,3.4840773975107235,0.0024194981927157804
45,0.14452,19.365,31.368813193234182,33.462459100850886,3.489280789770612,0.002423111659562925
45,0.14452,19.365,31.374214165128347,33.46900465646123,3.4944881181792766,0.00242672785984672
45,0.14452,19.365,31.378967020395212,33.47476564043123,3.499698913400591,0.0024303464676392996
45,0.14452,19.365,31.383149533030053,33.479835625979426,3.504912761518745,0.0024339671954991286
45,0.14452,19.365,31.386830144148714,33.4842973274242,3.510129297734435,0.0024375897900933575
45,0.14452,19.365,31.390069081933134,33.48822366546787,3.5153482006469314,0.002441214028227036
46,0.14292,19.443,31.399442301981725,33.462974176870965,3.5205519025382435,0.0024448277100960025
46,0.14292,19.443,31.407690735624485,33.461069728591426,3.5257544596864716,0.002448440597004494
46,0.14292,19.443,31.414949357230114,33.46664920756462,3.530960371310698,0.002452055813410207
46,0.14292,19.443,31.42133694424307,33.47415036101075,3.53617079616255,0.0024556741640017706
46,0.14292,19.443,31.426958020814467,33.48167680888252,3.5413857533934805,0.002459295662078806
46,0.14292,19.443,31.4319045681973,33.48863059473796,3.5466049016540016,0.0024629200705930565
46,0.14292,19.443,31.436257529894192,33.49486796619371,3.5518278120283564,0.0024665470916863585
46,0.14292,19.443,31.440088136187455,33.50039901018296,3.5570540607587655,0.002470176431082476
46,0.14292,19.443,31.443459069725527,33.50528138500357,3.5622832581029296,0.0024738078181270346
46,0.14292,19.443,31.446425491239033,33.50958325202788,3.567515054853259,0.0024774410103147633
46,0.14292,19.443,31.449035942170916,33.51337081543148,3.572749141311073,0.0024810757925771343
46,0.14292,19.443,31.451333138990975,33.516704557091714,3.5779852439552706,0.0024847119749689377
46,0.14292,19.443,31.453354672192624,33.51963849470453,3.583223121634135,0.0024883493900237047
46,0.14292,19.443,31.455133621410077,33.52222044728661,3.5884625618942065,0.00249198789020431
46,0.14292,19.443,31.456699096721437,33.52449259680268,3.593703377630255,0.002495627345576566
47,0.14108,19.521,31.46421146550117,33.49226114826519,3.5989247153545687,0.002499253274551784
47,0.14108,19.521,31.47082235002733,33.487175597574115,3.6041429864133345,0.002502877073898149
47,0.14108,19.521,31.476639928410354,33.491013928688076,3.6093635718782404,0.002506502480471
47,0.14108,19.521,31.481759397387414,33.49736080854055,3.61458798658612,0.0025101305462403613
47,0.14108,19.521,31.486264530087226,33.504006472979356,3.619816413811923,0.0025137613984805023
47,0.14108,19.521,31.49022904686306,33.51023337560287,3.625048603512257,0.0025173948635501785
47,0.14108,19.521,31.493717821625797,33.51584830631064,3.630284188237431,0.002521030686275994
47,0.14108,19.521,31.496787943417004,33.52083775119027,3.6355227916406925,0.0025246686053060365
47,0.14108,19.521,31.499489650593265,33.52524571477607,3.6407640633664133,0.002528308377337787
47,0.14108,19.521,31.501867152908375,33.529130884192895,3.646007688072558,0.0025319497833837207
47,0.14108,19.521,31.50395935494567,33.53255203380161,3.6512533856087885,0.002535592628894992
47,0.14108,19.521,31.505800492738494,33.53556343135796,3.6565009083897175,0.002539236741937304
47,0.14108,19.521,31.507420693996178,33.53821374188636,3.6617500380815295,0.002542881970889951
47,0.14108,19.521,31.508846471102938,33.54054611539378,3.6670005823227596,0.002546528182168583
47,0.14108,19.521,31.51010115495689,33.542598639881184,3.6722523717045212,0.0025501752581281395
48,0.1408,19.543,31.513357984678954,33.540428758633425,3.6775028447615363,0.002553821419973289
48,0.1408,19.543,31.51622399483437,33.54205364176569,3.682754303497627,0.0025574682663177966
48,0.1408,19.543,31.518746083771138,33.54474581700434,3.688007395755879,0.002561116247052694
48,0.1408,19.543,31.520965522035493,33.54756574481515,3.6932621995971604,0.002564765416386917
48,0.1408,19.543,31.522918627708123,33.550208286146095,3.69851860786115,0.002568415699903576
48,0.1408,19.543,31.524637360700037,33.55259122425212,3.7037764633494246,0.0025720669884371004
48,0.1408,19.543,31.526149845732924,33.55470874611928,3.7090356052017093,0.0025757191702789647
48,0.1408,19.543,31.527480832561864,33.55657949976733,3.7142958837717046,0.002579372141508128
48,0.1408,19.543,31.528652100971332,33.55822838240795,3.719557164448628,0.0025830258086448807
48,0.1408,19.543,31.52968281717166,33.55968033464253,3.7248193277062693,0.0025866800886849093
48,0.1408,19.543,31.530589847427954,33.560958386719975,3.73008226796055,0.0025903349083059375
48,0.1408,19.543,31.531388034053492,33.56208319187349,3.7353458921393363,0.0025939902028745392
48,0.1408,19.543,31.532090438283966,33.56307306302479,3.7406101182711224,0.002597645915466057
48,0.1408,19.543,31.53270855400678,33.56394416485799,3.74587487418775,0.002601301995963715
48,0.1408,19.543,31.53325249584286,33.56471073990696,3.7511400963624473,0.0026049584002516995
49,0.14256,19.86,31.57484953317089,33.64508824865159,3.756454436839787,0.0026086489144720743
49,0.14256,19.86,31.611454926019558,33.69356949151067,3.7617986252384092,0.002612360156415562
49,0.14256,19.86,31.643667671726384,33.72828621207088,3.7671642902530906,0.0026160863126757574
49,0.14256,19.86,31.672014887948393,33.75599879289394,3.7725471608794816,0.0026198244172774177
49,0.14256,19.86,31.69696043822376,33.77937224499326,3.7779445860124445,0.002623572629175309
49,0.14256,19.86,31.71891252246608,33.79957887604603,3.783354625404538,0.0026273296009753735
49,0.14256,19.86,31.738230356599324,33.817231423231526,3.7887757087591276,0.002631094242193839
49,0.14256,19.86,31.75523005063658,33.83271949041871,3.794206500479002,0.0026348656253326404
49,0.14256,19.86,31.770189781389366,33.84633249870913,3.7996458395787385,0.0026386429441519017
49,0.14256,19.86,31.783354344451816,33.85830605642102,3.8050927077939534,0.0026424254915235787
49,0.14256,19.86,31.79493915994677,33.86884068378475,3.8105462089260227,0.0026462126450875157
49,0.14256,19.86,31.805133797582332,33.87811040464241,3.816005553232293,0.0026500038564113144
49,0.14256,19.86,31.814105078701626,33.88626749070344,3.821470044541112,0.002653798642042439
49,0.14256,19.86,31.821999806086605,33.89344563061796,3.8269390691654968,0.0026575965758093728
49,0.14256,19.86,31.828947166185387,33.8997623595216,3.832412086196787,0.002661397282081102
50,0.14228,19.995,31.850768655102886,33.91488082029984,3.837894670495253,0.00266520463228837
50,0.14228,19.995,31.869971565350287,33.931730529062264,3.8433879373375865,0.0026690194009288794
50,0.14228,19.995,31.886870126368,33.94782450965804,3.8488914270342747,0.002672841268773802
50,0.14228,19.995,31.901740860063583,33.962439440041194,3.8544042165778563,0.0026766695948457334
50,0.14228,19.995,31.9148271057157,33.97546208858512,3.859925305998673,0.002680503684721301
50,0.14228,19.995,31.92634300188956,33.9869797013776,3.865453746487263,0.002684342879505044
50,0.14228,19.995,31.936476990522557,33.99713580137564,3.870988677183878,0.002688186581377693
50,0.14228,19.995,31.945394900519595,34.00608052678129,3.8765293302752744,0.0026920342571356073
50,0.14228,19.995,31.953242661316988,34.013954512783755,3.8820750256512,0.00269588543448
50,0.14228,19.995,31.960148690818695,34.02088455891075,3.8876251626348917,0.00269973969627423
50,0.14228,19.995,31.966225996780196,34.02698333466136,3.8931792113909953,0.00270359667457708
50,0.14228,19.995,31.971574026026317,34.032350377021494,3.898736704864233,0.0027074560450446065
50,0.14228,19.995,31.976280291762905,34.03707341704827,3.904297231483257,0.002711317521863373
50,0.14228,19.995,31.9804218056111,34.041229707539635,3.909860428649717,0.0027151808532289703
50,0.14228,19.995,31.984066337797515,34.04488724862483,3.915425976962357,0.0027190458173349703
51,0.13768,20.353,32.02228028251697,33.982632014486605,3.920951641408844,0.002722883084311697
51,0.13768,20.353,32.05590855387009,33.9857926456123,3.926479323811928,0.002726721752647172
51,0.13768,20.353,32.085501432660834,34.009268728562674,3.9320220179876664,0.002730570845824768
51,0.13768,20.353,32.11154316599669,34.0373186556875,3.9375827021446383,0.002734432432044888
51,0.13768,20.353,32.13445989133225,34.06464222517466,3.943160966569457,0.002738306226784345
51,0.13768,20.353,32.154626609627535,34.089629692615254,3.948755356841139,0.002742191220028569
51,0.13768,20.353,32.172373321727385,34.111955351924365,3.9543641945708643,0.002746086246229767
51,0.13768,20.353,32.18799042837526,34.13172217781689,3.959985855015447,0.0027499901770940602
51,0.13768,20.353,32.201733482225386,34.14915992949535,3.965618851642389,0.0027539019803072147
51,0.13768,20.353,32.2138273696135,34.164520488434185,3.9712618530163226,0.002757820731261335
51,0.13768,20.353,32.22446999051503,34.178043257965285,3.9769136768419107,0.0027617456089179936
51,0.13768,20.353,32.233835496908384,34.18994525146156,3.9825732771131443,0.002765675886884128
51,0.13768,20.353,32.242077142534534,34.20041970442003,3.9882397299642602,0.0027696109235862917
51,0.13768,20.353,32.24932979068554,34.20963747255268,3.9939122201121595,0.002773550152855666
51,0.13768,20.353,32.25571212105844,34.217749197626986,3.999590028460346,0.0027774930753196848
52,0.13164,20.535,32.27310670984267,34.106256046027575,4.005195174492723,0.0027813855378421687
52,0.13164,20.535,32.2884139479728,34.08334680259236,4.010785505673043,0.002785267712272947
52,0.13164,20.535,32.30188431752731,34.09004550050233,4.016380164683371,0.00278915289214123
52,0.13164,20.535,32.313738242735276,34.10553279471057,4.021984842407041,0.0027930450294493337
52,0.13164,20.535,32.32416969691829,34.122587485059356,4.027600573548762,0.002796944842742196
52,0.13164,20.535,32.33334937659934,34.138819138082546,4.033226844930891,0.0028008519756464517
52,0.13164,20.535,32.34142749471866,34.15353996614162,4.038862692584814,0.0028047657587394544
52,0.13164,20.535,32.34853623866366,34.1666503567617,4.044507082601567,0.0028086854740288656
52,0.13164,20.535,32.354791933335264,34.178243236910255,4.050159036999774,0.002812610442360954
52,0.13164,20.535,32.36029694464628,34.18846487729917,4.055817669451592,0.0028165400482302724
52,0.13164,20.535,32.36514135459997,34.197467030076474,4.061482189769469,0.0028204737428954648
52,0.13164,20.535,32.369404435359215,34.20539146353302,4.067151898140041,0.0028244110403750286
52,0.13164,20.535,32.37315594642735,34.212365871764966,4.072826176521835,0.002828351511473497
52,0.13164,20.535,32.376457276167315,34.218503674862724,4.078504479772931,0.002832294777620091
52,0.13164,20.535,32.37936244633848,34.22390505725076,4.08418632734645,0.0028362405051017016
53,0.13088,20.826,32.415603678338336,34.24605896318215,4.089882735207939,0.0028401963438944022
53,0.13088,20.826,32.44749596249821,34.274945102902294,4.095598184064023,0.0028441654056000163
53,0.13088,20.826,32.4755611725589,34.303718728177635,4.101332663023473,0.0028481476826551894
53,0.13088,20.826,32.5002585574123,34.33023731210622,4.107084736765892,0.002852142178309647
53,0.13088,20.826,32.5219922560833,34.35400144942277,4.112852623607263,0.0028561476552828213
53,0.13088,20.826,32.541117910913776,34.37506667006824,4.11863456398107,0.002860162891653521
53,0.13088,20.826,32.557948487164595,34.393658628453025,4.12442893631007,0.0028641867613264376
53,0.13088,20.826,32.57275939426532,34.41003903905191,4.130234283938403,0.0028682182527350023
53,0.13088,20.826,32.58579299251395,34.42446076010045,4.136049311700609,0.0028722564664587563
53,0.13088,20.826,32.59726255897275,34.437154360238,4.141872873003925,0.002876300606252726
53,0.13088,20.826,32.6073557774565,34.44832561607863,4.147703954779795,0.0028803499685970796
53,0.13088,20.826,32.61623780972219,34.45815663826109,4.1535416628185455,0.0028844039325128788
53,0.13088,20.826,32.624053998116004,34.466808051011185,4.159385208273505,0.0028884619501899343
53,0.13088,20.826,32.630932243902556,34.474421334670396,4.165233895510329,0.0028925235385488393
53,0.13088,20.826,32.63698510019472,34.481121038733036,4.171087111267323,0.002896588271713419
54,0.13204000000000002,20.919,32.655359863364076,34.524930957029824,4.176970025944473,0.0029006736291281063
54,0.13204000000000002,20.919,32.67152965495311,34.54914398924383,4.182869419342054,0.002904770430098648
54,0.13204000000000002,20.919,32.68575907155146,34.56533013763246,4.188779854318843,0.0029088748988325298
54,0.13204000000000002,20.919,32.69828095815801,34.57774490537171,4.194698772183485,0.0029129852584607535
54,0.13204000000000002,20.919,32.70930021837177,34.58801667139555,4.200624717847317,0.002917100498505081
54,0.13204000000000002,20.919,32.71899716735988,34.59682252921556,4.206556694999116,0.0029212199270827193
54,0.13204000000000002,20.919,32.72753048246942,34.60448836399683,4.2124939277890245,0.0029253430054090447
54,0.13204000000000002,20.919,32.735039799765815,34.61120454142566,4.21843576896591,0.002929469284004104
54,0.13204000000000002,20.919,32.74164799898664,34.6171041499992,4.224381661182062,0.0029335983758208765
54,0.13204000000000002,20.919,32.74746321430097,34.622292009985415,4.230331117988652,0.002937729943047675
54,0.13204000000000002,20.919,32.75258060377758,34.62685597121668,4.236283712470326,0.002941863689215504
54,0.13204000000000002,20.919,32.757083906516996,34.630871772972824,4.242239069141798,0.002945999353570693
54,0.13204000000000002,20.919,32.76104681292768,34.634405505615604,4.248196857481527,0.0029501367065843938
54,0.13204000000000002,20.919,32.764534170569085,34.63751512859031,4.254156786468109,0.0029542755461584094
54,0.13204000000000002,20.919,32.76760304529352,34.640251574754146,4.260118599844957,0.002958415694336776
55,0.13192,21.554,32.84630757534544,34.71608817279639,4.266132874062227,0.002962592273654324
55,0.13192,21.554,32.915567561791136,34.78430955216705,4.272194735511779,0.002966801899660958
55,0.13192,21.554,32.976516349863346,34.844874784975204,4.278299159137275,0.002971041082734219
55,0.13192,21.554,33.03015128336689,34.89836162518993,4.284441419028796,0.0029753065409922194
55,0.13192,21.554,33.077350024850006,34.94549770005872,4.290617217046801,0.002979595289615834
55,0.13192,21.554,33.118884917355146,34.987001608614634,4.296822697386534,0.0029839046509628707
55,0.13192,21.554,33.155435622759676,35.023533677669334,4.30305442236774,0.0029882322377553752
55,0.13192,21.554,33.18760024351566,35.05568498041085,4.309309336660537,0.0029925759282364837
55,0.13192,21.554,33.21590510978093,35.083979227528175,4.31558472971512,0.002996933840079944
55,0.13192,21.554,33.24081339209436,35.108878558100265,4.321878199820759,0.0030013043054310825
55,0.13192,21.554,33.26273268053018,35.130790109399726,4.32818762090365,0.003005685847849757
55,0.13192,21.554,33.2820216543537,35.150072324684686,4.334511112321972,0.003010077161334703
55,0.13192,21.554,33.298995951318396,35.1670406920431,4.340847011601798,0.0030144770913901374
55,0.13192,21.554,33.31393333264733,35.1819728617141,4.3471938499423,0.0030188846180154863
55,0.13192,21.554,33.3270782282168,35.19511317330872,4.353550330279721,0.0030232988404720286
56,0.13216,22.13,33.40815806725406,35.281340455525104,4.359970446268712,0.0030277572543532727
56,0.13216,22.13,33.479508325606844,35.35424970737336,4.366444866030033,0.003032253379187523
56,0.13216,22.13,33.542296552957296,35.41734886453477,4.3729666535110745,0.0030367823982715794
56,0.13216,22.13,33.5975501930257,35.47249719981359,4.379530123845148,0.003041340363781353
56,0.13216,22.13,33.64617339628589,35.52089240520779,4.386130392218137,0.0030459238834848173
56,0.13216,22.13,33.688961815154855,35.563431853936414,4.392763176450561,0.0030505299836462232
56,0.13216,22.13,33.72661562375955,35.60084930738251,4.39942469383652,0.003055156037386472
56,0.13216,22.13,33.75975097533168,35.63377050161682,4.406111594580466,0.003059799718458657
56,0.13216,22.13,33.78891008471515,35.66273895082936,4.412820910969118,0.0030644589659507763
56,0.13216,22.13,33.81457010097261,35.68823039981009,4.419550014662237,0.0030691319546265533
56,0.13216,22.13,33.837150915279175,35.71066259408231,4.426296579231857,0.003073817068911012
56,0.13216,22.13,33.85702203186895,35.730402824745134,4.433058546769336,0.0030785128797009283
56,0.13216,22.13,33.87450861446795,35.74777419190816,4.439834097977366,0.003083218123595393
56,0.13216,22.13,33.88989680715507,35.76306098221867,4.446621625375723,0.003087931684288697
56,0.13216,22.13,33.90343841671974,35.776513353123015,4.4534197093274335,0.003092652575921829
57,0.1378,22.303,33.945532005507495,35.94038867431996,4.460347717979712,0.0030974636930414666
57,0.1378,22.303,33.98257436364072,36.01432449738835,4.467335154972874,0.0031023160798422733
57,0.1378,22.303,34.015171638797966,36.0542900004082,4.474354927523508,0.0031071909218913247
57,0.1378,22.303,34.04385724093634,36.080496064036986,4.4813959842387625,0.0031120805446102516
57,0.1378,22.303,34.06910057081811,36.10035612180578,4.4884532139642745,0.0031169813985863016
57,0.1378,22.303,34.091314701114065,36.1166896589907,4.495523772718876,0.003121891508832553
57,0.1378,22.303,34.11086313577451,36.13065484540929,4.50260574776523,0.003126809547059188
57,0.1378,22.303,34.128065758275696,36.14279837863472,4.509697664916333,0.003131734489525231
57,0.1378,22.303,34.14320406607674,36.15343260543636,4.516798299941246,0.0031366654860703097
57,0.1378,22.303,34.15652577694166,36.16277212415153,4.523906600284721,0.0031416018057532783
57,0.1378,22.303,34.168248882502795,36.17098425745293,4.531021647492803,0.003146542810758891
57,0.1378,22.303,34.17856521539659,36.17820856219817,4.5381426352869845,0.003151487941171517
57,0.1378,22.303,34.18764358834313,36.18456510303114,4.545268854202121,0.0031564367043070284
57,0.1378,22.303,34.19563255653608,36.1901585563417,4.552399679433084,0.0031613886662729754
57,0.1378,22.303,34.202662848545884,36.19508068717555,4.559534560595795,0.003166343444858191
58,0.13608,22.418,34.2197376177077,36.17297558422503,4.566651244788065,0.0031712855866583784
58,0.13608,22.418,34.2347634145701,36.175047485064624,4.573769632600796,0.003176228911528331
58,0.13608,22.418,34.247986115809006,36.1845580404592,4.580895845701651,0.0031811776706261465
58,0.13608,22.418,34.25962209289924,36.19567278729776,4.588031214921825,0.0031861327881401564
58,0.13608,22.418,34.269861752738656,36.2064342852626,4.595175460470742,0.0031910940697713486
58,0.13608,22.418,34.278872653397336,36.216254589452696,4.602327815665676,0.003196060983101164
58,0.13608,22.418,34.28680224597698,36.22502152356178,4.60948741840646,0.003201032929448931
58,0.13608,22.418,34.29378028744706,36.23278109215699,4.616653442039505,0.003206009334749656
58,0.13608,22.418,34.299920963940735,36.23962546487049,4.623825134037528,0.0032109896764149497
58,0.13608,22.418,34.305324759255164,36.245654210126126,4.631001822629048,0.003215973487936839
58,0.13608,22.418,34.310080099131866,36.25096154068957,4.638182912790399,0.003220960356104444
58,0.13608,22.418,34.31426479822336,36.25563271827772,4.645367879169397,0.003225949916089859
58,0.13608,22.418,34.31794733342388,36.259743614088265,4.65255625856617,0.003230941846226507
58,0.13608,22.418,34.32118796440034,36.26336129509188,4.6597476428366695,0.0032359358630810204
58,0.13608,22.418,34.324039719659616,36.266544887478766,4.666941672462584,0.0032409317169879055
59,0.1348,22.301,34.31036506805956,36.22547739155266,4.674101652266153,0.0032459039251848286
59,0.1348,22.301,34.29833137465151,36.20530333043023,4.681244964458747,0.0032508645586519077
59,0.1348,22.301,34.28774172445243,36.193252062104136,4.688378338529499,0.0032558182906454853
59,0.1348,22.301,34.278422832277236,36.184683340784886,4.695504654784896,0.0032607671213784003
59,0.1348,22.301,34.270222207163066,36.17787014988385,4.7026253641900455,0.0032657120584653095
59,0.1348,22.301,34.2630056570626,36.17213428612663,4.70974135674135,0.003270653719959271
59,0.1348,22.301,34.256655092974185,36.16717949181872,4.716853277262024,0.0032755925536541836
59,0.1348,22.301,34.251066596576386,36.16285240347007,4.7239616435298215,0.0032805289191179315
59,0.1348,22.301,34.24614871974632,36.159056398095515,4.731066893236816,0.0032854631203033447
59,0.1348,22.301,34.24182098813586,36.15572013921313,4.738169404967988,0.0032903954201166583
59,0.1348,22.301,34.23801258431866,36.15278574062779,4.745269509391125,0.0032953260481882814
59,0.1348,22.301,34.23466118895952,36.15020400888382,4.7523674965001215,0.0033002552059028622
59,0.1348,22.301,34.23171196104348,36.1479322774531,4.759463621052785,0.0033051830701755452
59,0.1348,22.301,34.229116640477365,36.14593322254548,4.76655810701652,0.00331010979653925
59,0.1348,22.301,34.22683275837918,36.14417407878086,4.773651151355109,0.003315035521774381
60,0.1364,22.278,34.224746227290424,36.177167661450085,4.780771282905054,0.003319980057572954
60,0.1364,22.278,34.22291007993232,36.18623829248314,4.787898879411715,0.0033249297773692466
60,0.1364,22.278,34.22129427025719,36.18709054717942,4.79502717770987,0.003329879984520743
60,0.1364,22.278,34.21987235774307,36.185294138236145,4.802153996830768,0.003334829164465811
60,0.1364,22.278,34.21862107473065,36.182803872267485,4.80927876595473,0.0033397769208018957
60,0.1364,22.278,34.21751994567972,36.18028764317987,4.816401464307737,0.0033447232391025953
60,0.1364,22.278,34.2165509521149,36.1779573633559,4.823522245456498,0.003349668226011457
60,0.1364,22.278,34.21569823777786,36.17586528917264,4.830641305820905,0.0033546120179311838
60,0.1364,22.278,34.21494784916126,36.17400946819918,4.837758840073299,0.003359554750050902
60,0.1364,22.278,34.21428750717866,36.17237106156675,4.844875027273654,0.003364496546717815
60,0.1364,22.278,34.21370640623397,36.17092737652457,4.851990027727901,0.0033694375192554866
60,0.1364,22.278,34.213195037402635,36.16965625968543,4.859103983455365,0.003374377766288448
60,0.1364,22.278,34.212745032831066,36.168537436151986,4.866217019752353,0.003379317374828023
60,0.1364,22.278,34.212349028808084,36.167552785472914,4.873329246978183,0.003384256421512627
60,0.1364,22.278,34.21200054526786,36.166686262171886,4.880440762272294,0.0033891949738002044
61,0.13672,22.577,34.24811418397362,36.20928235893439,4.887587358824576,0.0033941578880726225
61,0.13672,22.577,34.27989418603468,36.242765711279986,4.89476165300866,0.0033991400368115696
61,0.13672,22.577,34.30786058784842,36.27080205677076,4.901959221582339,0.0034041383483210687
61,0.13672,22.577,34.332471021444505,36.29496368202644,4.9091769085089005,0.003409150630908959
61,0.13672,22.577,34.35412820300906,36.316043641259945,4.916412193744228,0.0034141751345446027
61,0.13672,22.577,34.37318652278587,36.33452890860275,4.9236629464539,0.0034192103794818754
61,0.13672,22.577,34.38995784418947,36.35077269501346,4.93092731838018,0.003424255082208458
61,0.13672,22.577,34.40471660702463,36.365058923893834,4.93820368939663,0.0034293081176365488
