SERIE,FECHA,HI,DGA,ACE,ARR,AIS,NUC,OLTC,BUS
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
LP-000475,2020-03-01,2.044891640866873,1.3,2.176470588235294,5.0,1.0,1.0,,1.0
