SERIE;FECHA;HI;DGA;ACE;ARR;AIS;NUC;OLTC;BUS
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
L-30477;7/05/2017;3.857142857;;;;5;1;;
